# This file contains the list of regulation interactions (graph edges) that
# define the gene regulatory network of Drosophila melanogaster.
# 
# The original network was built using the information available from
# 
# Roy S, Ernst J, Kharchenko PV, Kheradpour P, Negre N, Eaton ML, et al.
# Identification of functional elements and regulatory circuits by Drosophila
# modENCODE. Science (New York, NY). 2010;330(6012):1787–97.
# doi:10.1126/science.1198374.
# 
# Columns:
# 1. regulator gene
# 2. target or regulated gene
# 3. If available in the original source, effect of the regulation: activatory
# (+) or inhibitory (-). Context dependent or unknown effects where assumed to
# be activatory.
# 
Source	Target	Mode
BEAF-32	SA	
BEAF-32	CG11617	
BEAF-32	CG34376	
BEAF-32	RhoGAP54D	
BEAF-32	CG4567	
BEAF-32	CG6674	
BEAF-32	shark	
BEAF-32	Chrac-16	
BEAF-32	CG17896	
BEAF-32	CG6673	
BEAF-32	CG16865	
BEAF-32	CG8232	
BEAF-32	CAP	
BEAF-32	CG8237	
BEAF-32	l(2)35Bd	
BEAF-32	CG9548	
BEAF-32	Cenp-C	
BEAF-32	Aldh	
BEAF-32	CG2972	
BEAF-32	CG2970	
BEAF-32	Bx42	
BEAF-32	nimB5	
BEAF-32	RpS13	
BEAF-32	RpS12	
BEAF-32	RpS11	
BEAF-32	CG6583	
BEAF-32	X11L	
BEAF-32	CG1908	
BEAF-32	CG5594	
BEAF-32	CG1907	
BEAF-32	Ptpmeg	
BEAF-32	CG1271	
BEAF-32	CG6279	
BEAF-32	CG17841	
BEAF-32	sec3	
BEAF-32	CG4199	
BEAF-32	CG6340	
BEAF-32	CG32549	
BEAF-32	csw	
BEAF-32	WRNexo	
BEAF-32	UbcD4	
BEAF-32	Tsf2	
BEAF-32	Ptp10D	
BEAF-32	eIF3-S10	
BEAF-32	Dok	
BEAF-32	CG8525	
BEAF-32	RluA-2	
BEAF-32	fu	
BEAF-32	DNApol-alpha50	
BEAF-32	CG1291	
BEAF-32	CG4699	
BEAF-32	fy	
BEAF-32	Doa	
BEAF-32	CG1298	
BEAF-32	sds22	
BEAF-32	CG2807	
BEAF-32	CG4766	
BEAF-32	CG15814	
BEAF-32	Arp8	
BEAF-32	numb	
BEAF-32	CG15817	
BEAF-32	Arp5	
BEAF-32	CG9951	
BEAF-32	Cwc25	
BEAF-32	CG17652	
BEAF-32	CG9925	
BEAF-32	mei-W68	
BEAF-32	swm	
BEAF-32	CG34214	
BEAF-32	Mpp6	
BEAF-32	Lsm10	
BEAF-32	Lsm11	
BEAF-32	beta3GalTII	
BEAF-32	Tsp3A	
BEAF-32	egh	
BEAF-32	CG16971	
BEAF-32	gatA	
BEAF-32	CG6479	
BEAF-32	alph	
BEAF-32	egg	
BEAF-32	CG1120	
BEAF-32	CG17385	
BEAF-32	CG31381	
BEAF-32	Reps	
BEAF-32	SF2	
BEAF-32	Hrs	
BEAF-32	SF1	
BEAF-32	CG8145	
BEAF-32	Trf4-1	
BEAF-32	Stim	
BEAF-32	CG8417	
BEAF-32	CG9953	
BEAF-32	Cbp20	
BEAF-32	CG8414	
BEAF-32	Den1	
BEAF-32	CG8149	
BEAF-32	CG9948	
BEAF-32	Dis3	
BEAF-32	CG30008	
BEAF-32	CG1675	
BEAF-32	CG4747	
BEAF-32	pcs	
BEAF-32	CG9940	
BEAF-32	Prosbeta2R2	
BEAF-32	CG34231	
BEAF-32	CG9947	
BEAF-32	mRpS33	
BEAF-32	CG9945	
BEAF-32	CG8097	
BEAF-32	pck	
BEAF-32	14-3-3epsilon	
BEAF-32	CG32161	
BEAF-32	mal	
BEAF-32	Atg7	
BEAF-32	pAbp	
BEAF-32	okr	
BEAF-32	mTTF	
BEAF-32	Bap	
BEAF-32	Zfrp8	
BEAF-32	Fbxl4	
BEAF-32	CG17272	
BEAF-32	CG17273	
BEAF-32	cer	
BEAF-32	CG10802	
BEAF-32	CG10555	
BEAF-32	CG11820	
BEAF-32	CG17278	
BEAF-32	CG33145	
BEAF-32	yu	
BEAF-32	CG10809	
BEAF-32	CG12096	
BEAF-32	CG2662	
BEAF-32	AP-2sigma	
BEAF-32	CG5808	
BEAF-32	polybromo	
BEAF-32	CG5802	
BEAF-32	CG5800	
BEAF-32	CG17078	
BEAF-32	Aats-ile	
BEAF-32	Spp	
BEAF-32	dlg1	
BEAF-32	Fip1	
BEAF-32	ifc	
BEAF-32	lkb1	
BEAF-32	nocturnin	
BEAF-32	CG34163	
BEAF-32	GXIVsPLA2	
BEAF-32	CG5091	
BEAF-32	CG34164	
BEAF-32	E(Pc)	
BEAF-32	mRpS18A	
BEAF-32	Asph	
BEAF-32	CG14074	
BEAF-32	RpL7-like	
BEAF-32	Tctp	
BEAF-32	mib2	
BEAF-32	CG11737	
BEAF-32	CG9140	
BEAF-32	CG6907	
BEAF-32	CG6905	
BEAF-32	CG6904	
BEAF-32	Art3	
BEAF-32	CG3436	
BEAF-32	CG3437	
BEAF-32	CG11739	
BEAF-32	Cdc6	
BEAF-32	CG31460	
BEAF-32	CG5976	
BEAF-32	lola	
BEAF-32	Miro	
BEAF-32	eIF3-S8	
BEAF-32	eIF3-S9	
BEAF-32	Clp	
BEAF-32	Samuel	
BEAF-32	CG12895	
BEAF-32	Sirt2	
BEAF-32	CG15385	
BEAF-32	e(y)2	
BEAF-32	e(y)3	
BEAF-32	e(y)1	
BEAF-32	Dbp45A	
BEAF-32	CG34012	
BEAF-32	CG32641	
BEAF-32	spn-A	
BEAF-32	PDCD-5	
BEAF-32	CG42566	
BEAF-32	asp	
BEAF-32	CG18178	
BEAF-32	DnaJ-60	
BEAF-32	POSH	
BEAF-32	CG32267	
BEAF-32	CG1516	
BEAF-32	RanGap	
BEAF-32	CG42568	
BEAF-32	CG42569	
BEAF-32	atms	
BEAF-32	sbb	
BEAF-32	Srp54	
BEAF-32	p38c	
BEAF-32	ECSIT	
BEAF-32	por	
BEAF-32	EloA	
BEAF-32	put	
BEAF-32	CG10914	
BEAF-32	CG6133	
BEAF-32	Myo61F	
BEAF-32	CG31204	
BEAF-32	CG3508	
BEAF-32	CG3509	
BEAF-32	CG1815	
BEAF-32	Sirt7	
BEAF-32	Sirt4	
BEAF-32	CG10916	
BEAF-32	Chrac-14	
BEAF-32	Synd	
BEAF-32	wls	
BEAF-32	CG3505	
BEAF-32	Cap-H2	
BEAF-32	Art4	
BEAF-32	Ef1beta	
BEAF-32	CG5590	
BEAF-32	Rb97D	
BEAF-32	Pkn	
BEAF-32	Ef2b	
BEAF-32	mRpL3	
BEAF-32	Fs(2)Ket	
BEAF-32	Mcm10	
BEAF-32	CG15653	
BEAF-32	CG33225	
BEAF-32	CG13192	
BEAF-32	Cp110	
BEAF-32	CG33229	
BEAF-32	RpA-70	
BEAF-32	scaf6	
BEAF-32	Paip2	
BEAF-32	Sps2	
BEAF-32	Clc	
BEAF-32	Imp	
BEAF-32	CG14253	
BEAF-32	CG14252	
BEAF-32	CG32318	
BEAF-32	CG31510	
BEAF-32	CG8578	
BEAF-32	tou	
BEAF-32	flfl	
BEAF-32	BubR1	
BEAF-32	CG14701	
BEAF-32	CG15387	
BEAF-32	CG3342	
BEAF-32	CG7339	
BEAF-32	CG2218	
BEAF-32	Actr13E	
BEAF-32	CG3611	
BEAF-32	Traf6	
BEAF-32	tok	
BEAF-32	CG7332	
BEAF-32	CG3348	
BEAF-32	CG10014	
BEAF-32	CG3618	
BEAF-32	CG32792	
BEAF-32	CG42360	
BEAF-32	r-l	
BEAF-32	CG42364	
BEAF-32	CG13760	
BEAF-32	CG11593	
BEAF-32	CG13762	
BEAF-32	gpp	
BEAF-32	Oseg6	
BEAF-32	CG13365	
BEAF-32	CG18004	
BEAF-32	CG18005	
BEAF-32	CG1434	
BEAF-32	Arp66B	
BEAF-32	l(1)G0222	
BEAF-32	CG18003	
BEAF-32	CG12703	
BEAF-32	CG12702	
BEAF-32	nct	
BEAF-32	boca	
BEAF-32	CG7197	
BEAF-32	Taf12	
BEAF-32	Taf11	
BEAF-32	Taf10	
BEAF-32	ncm	
BEAF-32	Apc2	
BEAF-32	Pp4-19C	
BEAF-32	ncd	
BEAF-32	Spt3	
BEAF-32	CG7427	
BEAF-32	muskelin	
BEAF-32	stg	
BEAF-32	sta	
BEAF-32	stc	
BEAF-32	CG9609	
BEAF-32	CG6115	
BEAF-32	l(3)05822	
BEAF-32	CG14810	
BEAF-32	sti	
BEAF-32	CG7429	
BEAF-32	CG14814	
BEAF-32	l(2)k10201	
BEAF-32	cuff	
BEAF-32	MBD-R2	
BEAF-32	Sap-r	
BEAF-32	CG12213	
BEAF-32	JhI-21	
BEAF-32	GRHR	
BEAF-32	CG32027	
BEAF-32	CG5798	
BEAF-32	Pi3K92E	
BEAF-32	Mtr3	
BEAF-32	CG7609	
BEAF-32	l(3)neo26	
BEAF-32	CG7603	
BEAF-32	CG12824	
BEAF-32	CG7601	
BEAF-32	CG4400	
BEAF-32	Upf3	
BEAF-32	CG3961	
BEAF-32	CG15881	
BEAF-32	Mlf	
BEAF-32	Rad51D	
BEAF-32	Rad51C	
BEAF-32	CG2678	
BEAF-32	lid	
BEAF-32	lig	
BEAF-32	CG14921	
BEAF-32	Fer2LCH	
BEAF-32	lin	
BEAF-32	PHGPx	
BEAF-32	Gtp-bp	
BEAF-32	pug	
BEAF-32	LSm3	
BEAF-32	CG7045	
BEAF-32	CG7044	
BEAF-32	CG7046	
BEAF-32	cdc2rk	
BEAF-32	Eaf6	
BEAF-32	Klp61F	
BEAF-32	Syx17	
BEAF-32	CG7519	
BEAF-32	NitFhit	
BEAF-32	Dlic	
BEAF-32	CG7048	
BEAF-32	eff	
BEAF-32	CG1599	
BEAF-32	Nmnat	
BEAF-32	CG6568	
BEAF-32	CG4511	
BEAF-32	mtacp1	
BEAF-32	Camta	
BEAF-32	CG17715	
BEAF-32	CG17717	
BEAF-32	Stlk	
BEAF-32	CG1621	
BEAF-32	CG17712	
BEAF-32	rhi	
BEAF-32	CG6498	
BEAF-32	Atu	
BEAF-32	CG13366	
BEAF-32	CG30493	
BEAF-32	cactin	
BEAF-32	l(1)G0007	
BEAF-32	CG30499	
BEAF-32	pnut	
BEAF-32	SNF4Agamma	
BEAF-32	S6kII	
BEAF-32	Taf13	
BEAF-32	Cpsf160	
BEAF-32	RagA	
BEAF-32	Tip60	
BEAF-32	CG6241	
BEAF-32	nxf2	
BEAF-32	CG13151	
BEAF-32	CG31731	
BEAF-32	CG1910	
BEAF-32	CG1265	
BEAF-32	CG9135	
BEAF-32	exu	
BEAF-32	CG9132	
BEAF-32	p120ctn	
BEAF-32	CG11050	
BEAF-32	kz	
BEAF-32	BCL7-like	
BEAF-32	CG11055	
BEAF-32	CG8950	
BEAF-32	CG7192	
BEAF-32	mRpS28	
BEAF-32	CG9391	
BEAF-32	Pbprp5	
BEAF-32	CG10949	
BEAF-32	CG42231	
BEAF-32	CG8397	
BEAF-32	CG2811	
BEAF-32	CG2813	
BEAF-32	Aats-tyr	
BEAF-32	CG15824	
BEAF-32	CG4424	
BEAF-32	CG17665	
BEAF-32	CG2818	
BEAF-32	CG4420	
BEAF-32	CG33523	
BEAF-32	SoxN	
BEAF-32	CG34228	
BEAF-32	spd-2	
BEAF-32	CG5110	
BEAF-32	CG5112	
BEAF-32	Gyk	
BEAF-32	P5cr	
BEAF-32	Sra-1	
BEAF-32	comt	
BEAF-32	CG1600	
BEAF-32	CG1603	
BEAF-32	CG1602	
BEAF-32	CG6480	
BEAF-32	Sec16	
BEAF-32	CG2107	
BEAF-32	CG17446	
BEAF-32	CG17912	
BEAF-32	CG12006	
BEAF-32	Ts	
BEAF-32	CG11943	
BEAF-32	BicD	
BEAF-32	CG8128	
BEAF-32	viaf	
BEAF-32	CG12219	
BEAF-32	CG32117	
BEAF-32	CG8173	
BEAF-32	CG34149	
BEAF-32	CG8176	
BEAF-32	Sec61gamma	
BEAF-32	CG32115	
BEAF-32	ssp2	
BEAF-32	ssp3	
BEAF-32	bip2	
BEAF-32	crp	
BEAF-32	CG5602	
BEAF-32	oxt	
BEAF-32	CG34133	
BEAF-32	CG4730	
BEAF-32	CG2100	
BEAF-32	CG30077	
BEAF-32	CG13163	
BEAF-32	crb	
BEAF-32	crc	
BEAF-32	CG1737	
BEAF-32	CG1236	
BEAF-32	CG14812	
BEAF-32	crn	
BEAF-32	Nufip	
BEAF-32	crl	
BEAF-32	crm	
BEAF-32	CRMP	
BEAF-32	CG11837	
BEAF-32	arr	
BEAF-32	Golgin84	
BEAF-32	MED20	
BEAF-32	MED23	
BEAF-32	MED22	
BEAF-32	MED25	
BEAF-32	MED24	
BEAF-32	MED27	
BEAF-32	CG11839	
BEAF-32	Pros45	
BEAF-32	CG14815	
BEAF-32	Dip-B	
BEAF-32	CG3552	
BEAF-32	XRCC1	
BEAF-32	Mes4	
BEAF-32	CG17282	
BEAF-32	Parg	
BEAF-32	CG30105	
BEAF-32	CG34313	
BEAF-32	CG7998	
BEAF-32	CG30285	
BEAF-32	CG5742	
BEAF-32	CG8771	
BEAF-32	CG7993	
BEAF-32	eIF5	
BEAF-32	CG5746	
BEAF-32	DNApol-eta	
BEAF-32	Pp1alpha-96A	
BEAF-32	Tap42	
BEAF-32	Cctgamma	
BEAF-32	nopo	
BEAF-32	gek	
BEAF-32	CG10080	
BEAF-32	CG10098	
BEAF-32	woc	
BEAF-32	CG31672	
BEAF-32	CG31673	
BEAF-32	CG34174	
BEAF-32	beta4GalNAcTA	
BEAF-32	Aats-lys	
BEAF-32	beta4GalNAcTB	
BEAF-32	CG11722	
BEAF-32	CG11723	
BEAF-32	sip1	
BEAF-32	sip2	
BEAF-32	Act42A	
BEAF-32	l(3)mbt	
BEAF-32	Mov34	
BEAF-32	CG3420	
BEAF-32	CAP-D2	
BEAF-32	CG5902	
BEAF-32	CG5903	
BEAF-32	ph-p	
BEAF-32	CG8602	
BEAF-32	adp	
BEAF-32	CG8600	
BEAF-32	CG7872	
BEAF-32	CG13373	
BEAF-32	B52	
BEAF-32	CG31075	
BEAF-32	Ced-12	
BEAF-32	CG30051	
BEAF-32	CG34008	
BEAF-32	mei-S332	
BEAF-32	botv	
BEAF-32	gfzf	
BEAF-32	CG17119	
BEAF-32	CG32528	
BEAF-32	Mt2	
BEAF-32	CG32251	
BEAF-32	Uev1A	
BEAF-32	Klp10A	
BEAF-32	CG3511	
BEAF-32	CG4230	
BEAF-32	CG30424	
BEAF-32	Hip1	
BEAF-32	tgo	
BEAF-32	CG4239	
BEAF-32	CG12972	
BEAF-32	CG6808	
BEAF-32	fu2	
BEAF-32	CG9586	
BEAF-32	CG12974	
BEAF-32	Hexo2	
BEAF-32	swa	
BEAF-32	fs(2)ltoPP43	
BEAF-32	Dbp73D	
BEAF-32	CG42488	
BEAF-32	retn	
BEAF-32	CG18542	
BEAF-32	chinmo	
BEAF-32	l(2)k14505	
BEAF-32	CG14764	
BEAF-32	EndoGI	
BEAF-32	RpL39	
BEAF-32	dup	
BEAF-32	CG32418	
BEAF-32	Syx5	
BEAF-32	CG5958	
BEAF-32	CG5146	
BEAF-32	CG14488	
BEAF-32	CG15625	
BEAF-32	CG3287	
BEAF-32	CG15629	
BEAF-32	Kr-h2	
BEAF-32	CG14480	
BEAF-32	CG3281	
BEAF-32	CG14483	
BEAF-32	CG9427	
BEAF-32	Mtl	
BEAF-32	CG31855	
BEAF-32	Sply	
BEAF-32	CG14715	
BEAF-32	Mo25	
BEAF-32	CG14710	
BEAF-32	CG14711	
BEAF-32	CG14712	
BEAF-32	Oscp	
BEAF-32	CG3603	
BEAF-32	CG13751	
BEAF-32	CG3605	
BEAF-32	Ptpa	
BEAF-32	CG3358	
BEAF-32	CG2774	
BEAF-32	CG5482	
BEAF-32	Ciao1	
BEAF-32	CG3192	
BEAF-32	CG3191	
BEAF-32	CG14394	
BEAF-32	CG5626	
BEAF-32	Rab11	
BEAF-32	Rab10	
BEAF-32	CG3198	
BEAF-32	NC2beta	
BEAF-32	Rab14	
BEAF-32	CG13599	
BEAF-32	Mcm2	
BEAF-32	BG4	
BEAF-32	CG8281	
BEAF-32	Ef1alpha48D	
BEAF-32	Orc6	
BEAF-32	Orc4	
BEAF-32	Orc5	
BEAF-32	Orc2	
BEAF-32	GNBP3	
BEAF-32	Orc1	
BEAF-32	rin	
BEAF-32	CG33129	
BEAF-32	CG12025	
BEAF-32	dmt	
BEAF-32	CG15535	
BEAF-32	CG33695	
BEAF-32	CG33692	
BEAF-32	CG18812	
BEAF-32	CG18811	
BEAF-32	CG33691	
BEAF-32	CG7453	
BEAF-32	CG4692	
BEAF-32	CG7456	
BEAF-32	CG7457	
BEAF-32	Rat1	
BEAF-32	CG11448	
BEAF-32	CG11447	
BEAF-32	CG9636	
BEAF-32	CG14803	
BEAF-32	CG14805	
BEAF-32	CG14806	
BEAF-32	Pcf11	
BEAF-32	CG10139	
BEAF-32	CG13623	
BEAF-32	Atpalpha	
BEAF-32	CG13625	
BEAF-32	CG3777	
BEAF-32	CG3776	
BEAF-32	Papst2	
BEAF-32	CG3774	
BEAF-32	CG3773	
BEAF-32	CG3995	
BEAF-32	CG10137	
BEAF-32	CG9384	
BEAF-32	CG12400	
BEAF-32	CG12155	
BEAF-32	CG16952	
BEAF-32	ptip	
BEAF-32	CG5346	
BEAF-32	CG7671	
BEAF-32	Pros28.1	
BEAF-32	Fsn	
BEAF-32	CG5343	
BEAF-32	CG3975	
BEAF-32	CG12393	
BEAF-32	CG12391	
BEAF-32	PpV	
BEAF-32	CG10069	
BEAF-32	RpS15Ab	
BEAF-32	Pros26.4	
BEAF-32	CG9601	
BEAF-32	CG14937	
BEAF-32	CG32425	
BEAF-32	CG14618	
BEAF-32	CG11190	
BEAF-32	CG16896	
BEAF-32	Gbeta13F	
BEAF-32	CG16892	
BEAF-32	CG5745	
BEAF-32	Nxt1	
BEAF-32	CG12713	
BEAF-32	CG10222	
BEAF-32	CG10804	
BEAF-32	CG2004	
BEAF-32	Sr-CII	
BEAF-32	CG9705	
BEAF-32	Karl	
BEAF-32	CG7706	
BEAF-32	CG2182	
BEAF-32	IP3K1	
BEAF-32	CG2950	
BEAF-32	CG6659	
BEAF-32	VhaM9.7-1	
BEAF-32	CG6656	
BEAF-32	Nnf1b	
BEAF-32	CG6654	
BEAF-32	CG6652	
BEAF-32	CG6650	
BEAF-32	lds	
BEAF-32	skap	
BEAF-32	sima	
BEAF-32	fbp	
BEAF-32	CG30487	
BEAF-32	simj	
BEAF-32	ferrochelatase	
BEAF-32	CG9603	
BEAF-32	l(1)1Bi	
BEAF-32	Aats-thr	
BEAF-32	CG11063	
BEAF-32	CG6254	
BEAF-32	CG5292	
BEAF-32	Pcaf	
BEAF-32	Rpt1	
BEAF-32	CG12082	
BEAF-32	bmm	
BEAF-32	mof	
BEAF-32	CG11267	
BEAF-32	CG9143	
BEAF-32	Sec22	
BEAF-32	CG11263	
BEAF-32	CG31546	
BEAF-32	CG11261	
BEAF-32	CG9413	
BEAF-32	stwl	
BEAF-32	CG8944	
BEAF-32	CG9418	
BEAF-32	mu2	
BEAF-32	DNApol-alpha73	
BEAF-32	CG8545	
BEAF-32	Syx18	
BEAF-32	CG8547	
BEAF-32	bif	
BEAF-32	bic	
BEAF-32	CG10958	
BEAF-32	CG9875	
BEAF-32	inx2	
BEAF-32	TfIIFbeta	
BEAF-32	CG15818	
BEAF-32	CG8389	
BEAF-32	CG8388	
BEAF-32	CG9894	
BEAF-32	CG9328	
BEAF-32	Fak56D	
BEAF-32	CG1636	
BEAF-32	CG7518	
BEAF-32	gdl-ORF39	
BEAF-32	Rnp4F	
BEAF-32	CG7049	
BEAF-32	CG3529	
BEAF-32	PPP4R2r	
BEAF-32	galectin	
BEAF-32	Kdm4B	
BEAF-32	Kdm4A	
BEAF-32	CG6066	
BEAF-32	CG4975	
BEAF-32	dpr14	
BEAF-32	CG10426	
BEAF-32	CG17904	
BEAF-32	CG6569	
BEAF-32	TfIIS	
BEAF-32	CG10483	
BEAF-32	Prat	
BEAF-32	bocksbeutel	
BEAF-32	CG1598	
BEAF-32	CG1142	
BEAF-32	CG4970	
BEAF-32	CG8021	
BEAF-32	CG5180	
BEAF-32	CG3523	
BEAF-32	mRpS17	
BEAF-32	mRpS16	
BEAF-32	TfIIB	
BEAF-32	MESR6	
BEAF-32	pall	
BEAF-32	MESR4	
BEAF-32	mtTFB2	
BEAF-32	CG10932	
BEAF-32	CG7183	
BEAF-32	CG8165	
BEAF-32	B4	
BEAF-32	shi	
BEAF-32	Hr96	
BEAF-32	CG10585	
BEAF-32	CG30001	
BEAF-32	eco	
BEAF-32	CG13117	
BEAF-32	Pglym78	
BEAF-32	yellow-f2	
BEAF-32	fzr2	
BEAF-32	pen	
BEAF-32	CG1703	
BEAF-32	qkr58E-3	
BEAF-32	CG4452	
BEAF-32	lark	
BEAF-32	prod	
BEAF-32	pea	
BEAF-32	l(2)05510	
BEAF-32	Syx13	
BEAF-32	CG16786	
BEAF-32	Eip55E	
BEAF-32	bl	
BEAF-32	MED30	
BEAF-32	MED31	
BEAF-32	CG14621	
BEAF-32	CG5757	
BEAF-32	CG17187	
BEAF-32	CG14482	
BEAF-32	CG30394	
BEAF-32	Eph	
BEAF-32	CG12942	
BEAF-32	CG17294	
BEAF-32	CG2258	
BEAF-32	CG10825	
BEAF-32	Bap60	
BEAF-32	CG17293	
BEAF-32	Incenp	
BEAF-32	CG13025	
BEAF-32	c(2)M	
BEAF-32	CG17059	
BEAF-32	mRpL28	
BEAF-32	CG12134	
BEAF-32	D19B	
BEAF-32	CG4658	
BEAF-32	chico	
BEAF-32	CG30496	
BEAF-32	Rop	
BEAF-32	olf186-F	
BEAF-32	CG14292	
BEAF-32	Snap24	
BEAF-32	XNP	
BEAF-32	Gef26	
BEAF-32	santa-maria	
BEAF-32	SamDC	
BEAF-32	Elf	
BEAF-32	Hus1-like	
BEAF-32	Aats-val	
BEAF-32	Gbeta76C	
BEAF-32	CG14476	
BEAF-32	CycH	
BEAF-32	CycK	
BEAF-32	CycE	
BEAF-32	CycD	
BEAF-32	CycA	
BEAF-32	kay	
BEAF-32	CycC	
BEAF-32	CycB	
BEAF-32	fzy	
BEAF-32	CG8611	
BEAF-32	mask	
BEAF-32	p24-2	
BEAF-32	RpL9	
BEAF-32	CG11999	
BEAF-32	ppan	
BEAF-32	dalao	
BEAF-32	CG13367	
BEAF-32	RpL3	
BEAF-32	Gap69C	
BEAF-32	c12.1	
BEAF-32	bcd	
BEAF-32	spas	
BEAF-32	mRpS10	
BEAF-32	CG31041	
BEAF-32	CG31224	
BEAF-32	CG32069	
BEAF-32	jagn	
BEAF-32	CG31223	
BEAF-32	CG31287	
BEAF-32	flw	
BEAF-32	Prosap	
BEAF-32	CG14657	
BEAF-32	usp	
BEAF-32	CG14651	
BEAF-32	exd	
BEAF-32	CG3563	
BEAF-32	CG3560	
BEAF-32	CG8814	
BEAF-32	Roc2	
BEAF-32	Ptp69D	
BEAF-32	ns1	
BEAF-32	ns2	
BEAF-32	ns4	
BEAF-32	sdk	
BEAF-32	cib	
BEAF-32	pirk	
BEAF-32	CG4813	
BEAF-32	cid	
BEAF-32	hoip	
BEAF-32	CG11660	
BEAF-32	cin	
BEAF-32	fz4	
BEAF-32	CG13298	
BEAF-32	Dim1	
BEAF-32	Use1	
BEAF-32	CG32409	
BEAF-32	z	
BEAF-32	CG34172	
BEAF-32	Pmi	
BEAF-32	Nnp-1	
BEAF-32	RanBPM	
BEAF-32	Flo-2	
BEAF-32	mRpS22	
BEAF-32	CG31457	
BEAF-32	CG14270	
BEAF-32	CG18476	
BEAF-32	escl	
BEAF-32	Ice	
BEAF-32	CG32628	
BEAF-32	CG31530	
BEAF-32	Tl	
BEAF-32	CG11523	
BEAF-32	CG7841	
BEAF-32	CG14721	
BEAF-32	Tg	
BEAF-32	CG14230	
BEAF-32	CG32625	
BEAF-32	CG14235	
BEAF-32	Tsc1	
BEAF-32	Taf7	
BEAF-32	Taf6	
BEAF-32	Taf5	
BEAF-32	A16	
BEAF-32	Taf2	
BEAF-32	Taf1	
BEAF-32	Sema-2a	
BEAF-32	CG4884	
BEAF-32	CG11109	
BEAF-32	CG4887	
BEAF-32	CG4880	
BEAF-32	CG3362	
BEAF-32	CG3363	
BEAF-32	CG4390	
BEAF-32	CG13585	
BEAF-32	CG7824	
BEAF-32	Mad	
BEAF-32	CG3168	
BEAF-32	gro	
BEAF-32	CG3165	
BEAF-32	CG3163	
BEAF-32	TXBP181-like	
BEAF-32	CG4866	
BEAF-32	TFAM	
BEAF-32	CG13865	
BEAF-32	Med	
BEAF-32	Ranbp16	
BEAF-32	Indy	
BEAF-32	Pk61C	
BEAF-32	Adf1	
BEAF-32	CG13667	
BEAF-32	Pimet	
BEAF-32	CG9723	
BEAF-32	CG14834	
BEAF-32	CG2493	
BEAF-32	CG32061	
BEAF-32	CG32795	
BEAF-32	CG14341	
BEAF-32	CG15525	
BEAF-32	CG31752	
BEAF-32	CG11859	
BEAF-32	CG10721	
BEAF-32	CG33116	
BEAF-32	ago	
BEAF-32	alpha-Est7	
BEAF-32	CG10107	
BEAF-32	CG2162	
BEAF-32	Catsup	
BEAF-32	CG10103	
BEAF-32	Src64B	
BEAF-32	CG11455	
BEAF-32	CG11456	
BEAF-32	ATPsyn-beta	
BEAF-32	CG32448	
BEAF-32	Rrp45	
BEAF-32	As	
BEAF-32	CG3709	
BEAF-32	CG1463	
BEAF-32	TpnC73F	
BEAF-32	CG30338	
BEAF-32	CG3700	
BEAF-32	CG7288	
BEAF-32	svr	
BEAF-32	RpS19a	
BEAF-32	CG3704	
BEAF-32	CG5532	
BEAF-32	gw	
BEAF-32	CG7668	
BEAF-32	CG5359	
BEAF-32	Git	
BEAF-32	CG9396	
BEAF-32	rho-4	
BEAF-32	GATAd	
BEAF-32	CG5355	
BEAF-32	alien	
BEAF-32	Gie	
BEAF-32	Vps16A	
BEAF-32	GalNAc-T2	
BEAF-32	gb	
BEAF-32	CG11180	
BEAF-32	CG3947	
BEAF-32	CG15742	
BEAF-32	CG1840	
BEAF-32	CG15744	
BEAF-32	CG15745	
BEAF-32	CG11188	
BEAF-32	CG15747	
BEAF-32	Prosalpha7	
BEAF-32	CG9715	
BEAF-32	Prosalpha5	
BEAF-32	ScpX	
BEAF-32	Prosalpha1	
BEAF-32	SelG	
BEAF-32	Act5C	
BEAF-32	CG10214	
BEAF-32	CG10217	
BEAF-32	CG3011	
BEAF-32	CG10219	
BEAF-32	CG4291	
BEAF-32	CG2017	
BEAF-32	CG2543	
BEAF-32	SelR	
BEAF-32	Topors	
BEAF-32	CG2943	
BEAF-32	MAN1	
BEAF-32	CG2941	
BEAF-32	CG7837	
BEAF-32	CG2947	
BEAF-32	mRpL45	
BEAF-32	CG7713	
BEAF-32	CG5846	
BEAF-32	CG9577	
BEAF-32	CG6623	
BEAF-32	vlc	
BEAF-32	CG6621	
BEAF-32	CG16868	
BEAF-32	RhoBTB	
BEAF-32	CG30273	
BEAF-32	Rsf1	
BEAF-32	CG18810	
BEAF-32	CG10208	
BEAF-32	mio	
BEAF-32	CG9086	
BEAF-32	vls	
BEAF-32	CG9084	
BEAF-32	Nmdmc	
BEAF-32	Surf6	
BEAF-32	Spx	
BEAF-32	CG11076	
BEAF-32	CG11077	
BEAF-32	CG1440	
BEAF-32	tra	
BEAF-32	CG5285	
BEAF-32	CG5284	
BEAF-32	CG5924	
BEAF-32	CG9153	
BEAF-32	CG9406	
BEAF-32	Plip	
BEAF-32	trr	
BEAF-32	CG6712	
BEAF-32	CG2025	
BEAF-32	CG11257	
BEAF-32	Hcs	
BEAF-32	RhoGDI	
BEAF-32	CG9883	
BEAF-32	magu	
BEAF-32	DNApol-alpha180	
BEAF-32	CHOp24	
BEAF-32	CG5131	
BEAF-32	mia	
BEAF-32	Hcf	
BEAF-32	Nopp140	
